dataset,ID,station,depth,environment,carbon_per_liter,nitrogen_per_liter,temperature,salinity,mcn,dissolved_oxygen,phosphate,total_P,nitrate,nitrite,nitrate_nitrite,ammonium,total_N,chl_a,latitude,longitude,pH,par,doC,tdN,poC,pN,year,month,day,insolation,diC,date
pico,PID262_Ward,,5,seawater,,,11.9,31,1.452742444,96,0.09,,,,0,159.78,,2.72,34.7181,-76.6707,,,,,,,,,,194.69,2028.83,2011-12-20
pico,PID263_Ward,,5,seawater,,,13.2,33,1.609415491,96.9,0.06,,,,0,139.63,,4.8,34.7181,-76.6707,,,,,,,,,,195.91,2104.02,2011-12-27
pico,PID264_Ward,,5,seawater,,,10,31,1.68271028,94.3,0,,,,0.12,73.76,,3.11,34.7181,-76.6707,,,,,,,,,,199.91,2096.6,2012-01-03
pico,PID265_Ward,,5,seawater,,,11.4,33.5,1.238659649,98.1,0,,,,0.19,303.85,,2.4,34.7181,-76.6707,,,,,,,,,,206.67,2145.7,2012-01-10
pico,PID266_Ward,,5,seawater,,,9.6,33,1.69601124,99.2,0.01,,,,0.1,229.76,,2.38,34.7181,-76.6707,,,,,,,,,,215.95,2157.37,2012-01-17
pico,PID267_Ward,,5,seawater,,,11.4,34,1.498602748,98.7,0,,,,0.09,200.02,,2.3,34.7181,-76.6707,,,,,,,,,,227.53,2157.3,2012-01-24
pico,PID268_Ward,,5,seawater,,,11.9,33,1.421611121,99.7,0.06,,,,0.1,196.96,,2.09,34.7181,-76.6707,,,,,,,,,,241.24,2148.57,2012-01-31
pico,PID269_Ward,,5,seawater,,,11.6,34,1.472479541,88.9,0.02,,,,0.1,356.08,,2.89,34.7181,-76.6707,,,,,,,,,,256.58,2153.87,2012-02-07
pico,PID270_Ward,,5,seawater,,,9.1,34,1.593796912,89.4,0.01,,,,0.07,307.67,,1.86,34.7181,-76.6707,,,,,,,,,,273.21,2176.9,2012-02-14
pico,PID271_Ward,,5,seawater,,,10.4,33,1.761372252,93.1,0.01,,,,0.17,299.39,,2.3,34.7181,-76.6707,,,,,,,,,,290.84,2140.53,2012-02-21
pico,PID272_Ward,,5,seawater,,,12.3,33,2.006358133,97.4,0,,,,0.05,415.06,,2.55,34.7181,-76.6707,,,,,,,,,,309,2149.3,2012-02-28
pico,PID273_Ward,,5,seawater,,,11.2,32,1.72155799,94.2,0.02,,,,0,149.37,,3.14,34.7181,-76.6707,,,,,,,,,,327.29,2129.1,2012-03-06
pico,PID274_Ward,,5,seawater,,,13.9,32,1.539834697,92.4,0,,,,0.06,98.22,,2.7,34.7181,-76.6707,,,,,,,,,,345.59,2102.8,2012-03-13
pico,PID275_Ward,,5,seawater,,,17.7,34,1.638784318,94.9,0,,,,0.14,124.53,,2.98,34.7181,-76.6707,,,,,,,,,,363.24,2168.57,2012-03-20
pico,PID276_Ward,,5,seawater,,,17.2,34,1.801404246,98.6,0,,,,0.24,142.88,,4.21,34.7181,-76.6707,,,,,,,,,,380.31,2164.6,2012-03-27
pico,PID277_Ward,,5,seawater,,,17.8,30,1.577405201,89.2,0.01,,,,0.25,127.02,,4.14,34.7181,-76.6707,,,,,,,,,,396.43,2131.47,2012-04-03
pico,PID278_Ward,,5,seawater,,,17.5,34,1.86166778,90.8,0.02,,,,0.13,144.6,,3.67,34.7181,-76.6707,,,,,,,,,,411.31,2108.37,2012-04-10
pico,PID279_Ward,,5,seawater,,,19.7,33,1.760731499,100.3,0.04,,,,0.08,247,,2.78,34.7181,-76.6707,,,,,,,,,,425.05,2129.63,2012-04-17
pico,PID280_Ward,,5,seawater,,,17.7,33.5,1.744448991,102,0.13,,,,0.06,169.5,,3.34,34.7181,-76.6707,,,,,,,,,,437.37,2157,2012-04-24
pico,PID281_Ward,,5,seawater,,,21.1,30.5,1.640883762,103.1,0.06,,,,0.06,153,,5.65,34.7181,-76.6707,,,,,,,,,,448.19,2060.23,2012-05-01
pico,PID282_Ward,,5,seawater,,,21.8,34,2.063588087,106.8,0,,,,0.13,130,,3.86,34.7181,-76.6707,,,,,,,,,,457.68,2157.2,2012-05-08
pico,PID283_Ward,,5,seawater,,,22.8,35,2.091346431,105.5,0,,,,0.11,118,,5.09,34.7181,-76.6707,,,,,,,,,,465.49,2171.93,2012-05-15
pico,PID284_Ward,,5,seawater,,,22.3,33,2.063051641,102.8,0.02,,,,0.03,123.5,,5.9,34.7181,-76.6707,,,,,,,,,,472.05,2119.8,2012-05-22
pico,PID285_Ward,,5,seawater,,,26.9,33,1.818008459,103.8,0.06,,,,0.06,234,,7.56,34.7181,-76.6707,,,,,,,,,,477.18,2125.5,2012-05-29
pico,PID290_Ward,,5,seawater,,,24.2,32,1.844413592,97.2,0.04,,,,0.08,355.5,,5.43,34.7181,-76.6707,,,,,,,,,,480.71,2149.27,2012-06-05
pico,PID299_Ward,,5,seawater,,,25,33,1.852799434,102.9,0.04,,,,0.06,218,,5.78,34.7181,-76.6707,,,,,,,,,,482.51,2167.27,2012-06-12
pico,PID300_Ward,,5,seawater,,,24.9,32,1.827595626,105.4,0.03,,,,0.07,105.5,,5.28,34.7181,-76.6707,,,,,,,,,,483.31,2104.2,2012-06-19
pico,PID301_Ward,,5,seawater,,,26.3,33,1.716062825,103.7,0,,,,0.38,295.5,,6.66,34.7181,-76.6707,,,,,,,,,,482.59,2151.13,2012-06-26
pico,PID302_Ward,,5,seawater,,,27.3,33.5,1.969377609,108.8,0,,,,0,111,,7.36,34.7181,-76.6707,,,,,,,,,,480.35,2147.57,2012-07-03
pico,PID303_Ward,,5,seawater,,,28.5,35,1.879159864,109,0.03,,,,0,225.5,,3.94,34.7181,-76.6707,,,,,,,,,,476.61,2142.53,2012-07-10
pico,PID304_Ward,,5,seawater,,,29.1,33,1.854750651,107.2,0,,,,0,102,,6.1,34.7181,-76.6707,,,,,,,,,,471.45,2135.5,2012-07-17
pico,PID306_Ward,,5,seawater,,,28.4,35,1.877849557,109.5,0,,,,0.04,104.5,,6.21,34.7181,-76.6707,,,,,,,,,,463.78,2109.23,2012-07-24
pico,PID309-1_Ward,,5,seawater,,,28.2,34,1.946270904,84.9,0,,,,0.13,510,,6.31,34.7181,-76.6707,,,,,,,,,,455.47,2137.77,2012-07-31
pico,PID467_Ward,,5,seawater,,,29.3,33,2.040955816,97.9,0,,,,0,78.5,,5.68,34.7181,-76.6707,,,,,,,,,,445.81,2108.83,2012-08-07
pico,PID468_Ward,,5,seawater,,,28.2,34,2.098046692,98.4,0.06,,,,0,44,,8.24,34.7181,-76.6707,,,,,,,,,,435.04,2095.67,2012-08-14
pico,PID469_Ward,,5,seawater,,,28.1,33,1.833985346,90.4,0.04,,,,0.06,62,,10.36,34.7181,-76.6707,,,,,,,,,,422.98,2098.67,2012-08-21
pico,PID470_Ward,,5,seawater,,,26.8,29.5,1.783115875,82.2,0.2,,,,0.47,1824,,8.6,34.7181,-76.6707,,,,,,,,,,407.69,1983.3,2012-08-29
pico,PID471_Ward,,5,seawater,,,27.9,32,1.823221779,97.6,0.03,,,,0,65.5,,10.14,34.7181,-76.6707,,,,,,,,,,393.1,2043.97,2012-09-05
pico,PID472_Ward,,5,seawater,,,24.7,30,1.778407454,86,0.09,,,,0.06,49.5,,11.84,34.7181,-76.6707,,,,,,,,,,377.57,1986.9,2012-09-12
pico,PID473_Ward,,5,seawater,,,26,33,1.572698982,94.7,0.07,,,,0.07,316,,10.85,34.7181,-76.6707,,,,,,,,,,361.1,2078.57,2012-09-19
pico,PID474_Ward,,5,seawater,,,23.1,30,1.879662139,88.7,0.13,,,,0,91,,4.93,34.7181,-76.6707,,,,,,,,,,344.03,2048.43,2012-09-26
pico,PID475_Ward,,5,seawater,,,25,35,1.829196687,95.6,0.05,,,,0.22,490,,8.52,34.7181,-76.6707,,,,,,,,,,326.59,2083.83,2012-10-03
pico,PID476_Ward,,5,seawater,,,21.5,30,1.824873491,90.4,0.1,,,,0,204.5,,11.64,34.7181,-76.6707,,,,,,,,,,308.82,2024.2,2012-10-10
pico,PID477_Ward,,5,seawater,,,21.7,35.29,2.042167854,97.1,0.04,,,,0,23,,8,34.7181,-76.6707,,,,,,,,,,291.38,2086.7,2012-10-17
pico,PID478_Ward,,5,seawater,,,20.4,31.5,1.921768561,93.7,0.09,,,,0.23,49,,6.83,34.7181,-76.6707,,,,,,,,,,274.32,2091.8,2012-10-24
pico,PID481_Ward,,5,seawater,,,16,34.17,1.879476275,93.6,0.16,,,,0,870.5,,4.48,34.7181,-76.6707,,,,,,,,,,258,2084.8,2012-10-31
pico,PID484_Ward,,5,seawater,,,12.7,32,1.721580406,92.9,0.06,,,,0.05,96,,5.17,34.7181,-76.6707,,,,,,,,,,242.97,2014.27,2012-11-07
pico,PID485_Ward,,5,seawater,,,14.4,32.82,1.710117999,94.9,0.02,,,,0,50,,6.79,34.7181,-76.6707,,,,,,,,,,229.37,2042.63,2012-11-14
pico,PID486_Ward,,5,seawater,,,13,28.85,1.497778783,94.6,0.09,,,,0.16,357,,5.8,34.7181,-76.6707,,,,,,,,,,217.68,1955.4,2012-11-21
pico,PID487_Ward,,5,seawater,,,12.3,30.3,1.38681959,97.8,0.05,,,,0,44,,5.17,34.7181,-76.6707,,,,,,,,,,208.05,1972.37,2012-11-28
pico,PID488_Ward,,5,seawater,,,14.3,31.29,1.536754314,104.6,0.05,,,,0,13,,3.45,34.7181,-76.6707,,,,,,,,,,200.93,1989.4,2012-12-05
pico,PID489_Ward,,5,seawater,,,15.1,31.46,1.530045286,93.9,0.07,,,,0,112,,4.65,34.7181,-76.6707,,,,,,,,,,196.44,2024.37,2012-12-12
pico,PID490_Ward,,5,seawater,,,13.6,31.94,1.881302277,95.9,0.06,,,,0.04,59,,4.92,34.7181,-76.6707,,,,,,,,,,194.78,2036.3,2012-12-19
pico,PID491_Ward,,5,seawater,,,11.7,31.84,1.636565,93.9,0.08,,,,0.06,128,,4.59,34.7181,-76.6707,,,,,,,,,,195.48,2037.83,2012-12-27
pico,PID492_Ward,,5,seawater,,,11.4,33.2,1.538584942,95.5,0.03,,,,0,2,,4.58,34.7181,-76.6707,,,,,,,,,,199.73,2061.93,2013-01-02
pico,PID493_Ward,,5,seawater,,,10.8,31.6,1.568054945,94.3,0.04,,,,0.07,65.5,,3.42,34.7181,-76.6707,,,,,,,,,,207.56,2038.63,2013-01-10
pico,PID494_Ward,,5,seawater,,,13.4,33.51,1.561136246,91.8,0.02,,,,0,24.5,,2.2,34.7181,-76.6707,,,,,,,,,,215.58,2089.4,2013-01-16
pico,PID495_Ward,,5,seawater,,,9.1,29.69,1.517294735,90,0.03,,,,0,46,,2.6,34.7181,-76.6707,,,,,,,,,,227.08,1971.63,2013-01-23
pico,PID496_Ward,,5,seawater,,,11.1,33.49,1.849352918,90.9,0.01,,,,0,36.5,,1.83,34.7181,-76.6707,,,,,,,,,,240.73,2081.1,2013-01-30
pico,PID497_Ward,,5,seawater,,,10.1,32.75,1.595782128,86.9,0.02,,,,0,24.5,,1.82,34.7181,-76.6707,,,,,,,,,,256.02,2115.77,2013-02-06
pico,PID498_Ward,,5,seawater,,,12.4,30.18,1.874797495,85.7,0.03,,,,0,92.5,,2.95,34.7181,-76.6707,,,,,,,,,,272.6,1990.33,2013-02-13
pico,PID525_Ward,,5,seawater,,,9.8,28.2,1.4608216,89.2,0.02,,,,0.1,15,,2.54,34.7181,-76.6707,,,,,,,,,,295.34,1901.13,2013-02-22
pico,PID526_Ward,,5,seawater,,,11.9,31.24,1.921192038,92.3,0.04,,,,0,55.5,,2.62,34.7181,-76.6707,,,,,,,,,,308.35,2001.1,2013-02-27
pico,PID527_Ward,,5,seawater,,,10.9,28.34,1.49860172,92,0.05,,,,0,39,,2.88,34.7181,-76.6707,,,,,,,,,,326.64,1908.03,2013-03-06
pico,PID528_Ward,,5,seawater,,,12.8,30.79,1.618856466,92.6,0.08,,,,0.04,109.5,,1.53,34.7181,-76.6707,,,,,,,,,,344.95,2001,2013-03-13
pico,PID529_Ward,,5,seawater,,,13.5,27.74,1.494214334,88.2,0.02,,,,0,39.5,,3.12,34.7181,-76.6707,,,,,,,,,,362.62,1853.2,2013-03-20
pico,PID530_Ward,,5,seawater,,,9.8,31.44,1.401008009,90.6,0.04,,,,0.03,27,,2.25,34.7181,-76.6707,,,,,,,,,,379.73,2014.23,2013-03-27
pico,PID531_Ward,,5,seawater,,,13.6,31.88,1.419590681,92.5,0.07,,,,0,71.5,,1.94,34.7181,-76.6707,,,,,,,,,,395.89,2078.4,2013-04-03
pico,PID532_Ward,,5,seawater,,,16.4,30.15,1.4907431,96.9,0.03,,,,0,14.5,,4.01,34.7181,-76.6707,,,,,,,,,,410.8,1980.33,2013-04-10
pico,PID533_Ward,,5,seawater,,,19.5,31.58,1.712162185,92.7,0.03,,,,0,13,,4.98,34.7181,-76.6707,,,,,,,,,,424.6,2055.23,2013-04-17
pico,PID534_Ward,,5,seawater,,,15.7,29.55,1.949118061,94.7,0.03,,,,0,33.5,,8.39,34.7181,-76.6707,,,,,,,,,,436.97,1952.03,2013-04-24
pico,PID535_Ward,,5,seawater,,,18.4,30.97,1.502701947,95.3,0.05,,,,0,57,,4.41,34.7181,-76.6707,,,,,,,,,,447.84,2009,2013-05-01
pico,PID536_Ward,,5,seawater,,,18.6,27.62,1.469530112,90.8,0,,,,0.04,11.5,,6.56,34.7181,-76.6707,,,,,,,,,,457.39,1883.2,2013-05-08
pico,PID537_Ward,,5,seawater,,,19.2,30.56,1.560544897,93.6,0.03,,,,0,5.5,,4.51,34.7181,-76.6707,,,,,,,,,,465.26,2014.3,2013-05-15
pico,PID538_Ward,,5,seawater,,,23.4,32.92,1.814389595,94.8,0.07,,,,0,50,,4.44,34.7181,-76.6707,,,,,,,,,,471.86,2079.73,2013-05-22
pico,PID539_Ward,,5,seawater,,,23,34.78,1.721034362,97.7,0.05,,,,0.04,22,,3.02,34.7181,-76.6707,,,,,,,,,,477.05,2111.17,2013-05-29
pico,PID540_Ward,,5,seawater,,,24.7,34.57,2.115757416,95.1,0.02,,,,0.04,9,,6.8,34.7181,-76.6707,,,,,,,,,,480.63,2107.43,2013-06-05
pico,PID541_Ward,,5,seawater,,,25.9,34.79,1.934561472,96,0.08,,,,0.07,28,,3.91,34.7181,-76.6707,,,,,,,,,,482.69,2087.7,2013-06-12
pico,PID542_Ward,,5,seawater,,,25.6,34.14,1.840237607,90.4,0.1,,,,0.03,130.5,,5.26,34.7181,-76.6707,,,,,,,,,,483.33,2075.43,2013-06-19
pico,PID544_Ward,,5,seawater,,,26.5,34.88,1.980649741,99.9,0.04,,,,0,9,,4.75,34.7181,-76.6707,,,,,,,,,,482.45,2071.1,2013-06-26
pico,PID545_Ward,,5,seawater,,,27,34.28,1.8576583,97.4,0.06,,,,0,18.5,,6.26,34.7181,-76.6707,,,,,,,,,,480.04,2066.97,2013-07-03
pico,PID546_Ward,,5,seawater,,,27.6,35.38,2.097677186,100.9,0.01,,,,0,7.5,,2.98,34.7181,-76.6707,,,,,,,,,,476.14,2078.23,2013-07-10
pico,PID547_Ward,,5,seawater,,,29.4,34.54,2.080241861,91.7,0.05,,,,0,28.5,,6.73,34.7181,-76.6707,,,,,,,,,,470.81,2057.33,2013-07-17
pico,PID548_Ward,,5,seawater,,,27.3,35.75,1.789582466,96.1,0.06,,,,0,17,,4.36,34.7181,-76.6707,,,,,,,,,,464.06,2106.87,2013-07-24
pico,PID549_Ward,,5,seawater,,,27.5,32.35,1.74576976,91.9,0.02,,,,0.03,33.5,,10.9,34.7181,-76.6707,,,,,,,,,,455.79,2000.6,2013-07-31
pico,PID550_Ward,,5,seawater,,,26.9,34.99,1.712434132,94.7,0.03,,,,0,29.5,,5.52,34.7181,-76.6707,,,,,,,,,,446.17,2099.73,2013-08-07
pico,PID551_Ward,,5,seawater,,,28.3,35.41,1.732848286,89,0.05,,,,0.03,95,,6.71,34.7181,-76.6707,,,,,,,,,,435.45,2115.97,2013-08-14
pico,PID552_Ward,,5,seawater,,,26.9,34.97,2.036530777,94.7,0.03,,,,0,53,,5.46,34.7181,-76.6707,,,,,,,,,,423.42,2106.8,2013-08-21
pico,PID553_Ward,,5,seawater,,,25.85,34.38,2.069574877,93.5,0.05,,,,0,89,,6,34.7181,-76.6707,,,,,,,,,,410.2,2091.87,2013-08-28
pico,PID554_Ward,,5,seawater,,,27.3,33.48,1.975864919,92.6,0.07,,,,0,155.5,,7.08,34.7181,-76.6707,,,,,,,,,,395.77,2059.77,2013-09-04
pico,PID555_Ward,,5,seawater,,,27.6,34.08,1.77187443,90.05,0.03,,,,0,28.5,,5.79,34.7181,-76.6707,,,,,,,,,,380.37,2072.53,2013-09-11
pico,PID556_Ward,,5,seawater,,,23.85,34.36,1.984413143,93,0.04,,,,0.07,75,,8.31,34.7181,-76.6707,,,,,,,,,,364.1,2101.93,2013-09-18
pico,PID560_Ward,,5,seawater,,,23.3,34.22,1.893606834,96.45,0.02,,,,0,51,,5.74,34.7181,-76.6707,,,,,,,,,,347.08,2081.2,2013-09-25
pico,PID561_Ward,,5,seawater,,,22.5,32,1.739402884,89.2,0.05,,,,0.13,69,,6.16,34.7181,-76.6707,,,,,,,,,,329.68,2033.93,2013-10-02
pico,PID562_Ward,,5,seawater,,,22.1,32.02,1.796518655,92.65,0.11,,,,0.25,1560.5,,6.72,34.7181,-76.6707,,,,,,,,,,312,2018.8,2013-10-09
pico,PID563_Ward,,5,seawater,,,21.3,29.51,1.844287162,91.3,0.11,,,,0.87,1632.5,,7.19,34.7181,-76.6707,,,,,,,,,,294.45,1940.23,2013-10-16
pico,PID564_Ward,,5,seawater,,,21.2,32,1.679025591,88.4,0.05,,,,0.41,736,,5.2,34.7181,-76.6707,,,,,,,,,,277.27,2011.2,2013-10-23
pico,PID565_Ward,,5,seawater,,,18.35,31.18,1.881836077,89.65,0.04,,,,0,196,,4.52,34.7181,-76.6707,,,,,,,,,,256.31,1998.1,2013-10-30
pico,PID566_Ward,,5,seawater,,,18.4,33.29,1.577149162,92.3,0.06,,,,0.11,386.5,,5.19,34.7181,-76.6707,,,,,,,,,,241.43,2063.07,2013-11-06
pico,PID567_Ward,,5,seawater,,,12.2,28.63,1.634477023,88.55,0.07,,,,0.03,82,,5.8,34.7181,-76.6707,,,,,,,,,,227.99,1958.57,2013-11-13
pico,PID568_Ward,,5,seawater,,,14.9,32.69,1.581022997,90.4,0.04,,,,0.03,77,,4.11,34.7181,-76.6707,,,,,,,,,,216.53,2071.73,2013-11-20
pico,PID569_Ward,,5,seawater,,,14.75,32.71,1.970550637,92.6,0.04,,,,0.2,145.5,,4,34.7181,-76.6707,,,,,,,,,,207.14,2079.1,2013-11-27
pico,PID570_Ward,,5,seawater,,,13.15,33.43,1.987391399,89.5,0.04,,,,0.06,67.5,,4.85,34.7181,-76.6707,,,,,,,,,,200.32,2084.57,2013-12-04
pico,PID571_Ward,,5,seawater,,,12.5,32.22,1.81199519,90.25,0.06,,,,0.16,111,,3.55,34.7181,-76.6707,,,,,,,,,,196.12,2066.73,2013-12-11
pico,PID572_Ward,,5,seawater,,,12.1,32.39,1.714763022,91.65,0.05,,,,0,76.5,,4.95,34.7181,-76.6707,,,,,,,,,,194.68,2047.47,2013-12-18
pico,PID573_Ward,,5,seawater,,,12.8,32.68,1.729760557,90.85,0.06,,,,0.11,62.5,,3.1,34.7181,-76.6707,,,,,,,,,,196.12,2064.6,2013-12-25
